sample,gene,quality
AgilentQXT-IDT-0720ME25_S12_L001,SMAD4,43.760220704229944
AgilentQXT-IDT-0720ME25_S12_L001,KCNQ1,45.86490964143588
AgilentQXT-IDT-0720ME25_S12_L001,ACTC1,43.860387158289
AgilentQXT-IDT-0720ME25_S12_L001,SCN5A,44.35426616703618
AgilentQXT-IDT-0720ME25_S12_L001,MYL2,45.71881665163785
AgilentQXT-IDT-0720ME25_S12_L001,DSC2,43.35550648506827
AgilentQXT-IDT-0720ME25_S12_L001,PKP2,43.85247309187928
AgilentQXT-IDT-0720ME25_S12_L001,PTEN,43.409401827787754
AgilentQXT-IDT-0720ME25_S12_L001,MUTYH,44.01793614143204
AgilentQXT-IDT-0720ME25_S12_L001,RYR2,43.87865561648619
AgilentQXT-IDT-0720ME25_S12_L001,ATP7B,43.834276884235756
AgilentQXT-IDT-0720ME25_S12_L001,ACTA2,44.620757111942865
AgilentQXT-IDT-0720ME25_S12_L001,FBN1,43.74778837504928
AgilentQXT-IDT-0720ME25_S12_L001,NF2,45.59785386208004
AgilentQXT-IDT-0720ME25_S12_L001,TNNT2,47.62791531091664
AgilentQXT-IDT-0720ME25_S12_L001,MSH6,42.30558867766685
AgilentQXT-IDT-0720ME25_S12_L001,TMEM43,46.5011722555712
AgilentQXT-IDT-0720ME25_S12_L001,MYL3,45.641594258374326
AgilentQXT-IDT-0720ME25_S12_L001,RB1,43.21112785895022
AgilentQXT-IDT-0720ME25_S12_L001,TSC1,44.222271805376145
AgilentQXT-IDT-0720ME25_S12_L001,MYH11,44.587061564122614
AgilentQXT-IDT-0720ME25_S12_L001,BRCA1,42.76888061262057
AgilentQXT-IDT-0720ME25_S12_L001,TNNI3,45.87722800871079
AgilentQXT-IDT-0720ME25_S12_L001,PRKAG2,44.57930730242152
AgilentQXT-IDT-0720ME25_S12_L001,CACNA1S,45.665292346677035
AgilentQXT-IDT-0720ME25_S12_L001,PMS2,43.42017614404777
AgilentQXT-IDT-0720ME25_S12_L001,TGFBR1,42.94043996267189
AgilentQXT-IDT-0720ME25_S12_L001,BMPR1A,43.470786736967995
AgilentQXT-IDT-0720ME25_S12_L001,TP53,45.35447318521072
AgilentQXT-IDT-0720ME25_S12_L001,WT1,44.670897032866066
AgilentQXT-IDT-0720ME25_S12_L001,LMNA,43.94164669873442
AgilentQXT-IDT-0720ME25_S12_L001,MYBPC3,45.21341069664245
AgilentQXT-IDT-0720ME25_S12_L001,BRCA2,40.92805237149962
AgilentQXT-IDT-0720ME25_S12_L001,COL3A1,44.609547851182896
AgilentQXT-IDT-0720ME25_S12_L001,TGFBR2,43.55000503036354
AgilentQXT-IDT-0720ME25_S12_L001,RET,45.053406474920074
AgilentQXT-IDT-0720ME25_S12_L001,SDHB,45.55652574892929
AgilentQXT-IDT-0720ME25_S12_L001,MYH7,44.50004155514752
AgilentQXT-IDT-0720ME25_S12_L001,DSP,42.76645323348726
AgilentQXT-IDT-0720ME25_S12_L001,LDLR,44.144337030830414
AgilentQXT-IDT-0720ME25_S12_L001,TSC2,45.67180591984571
AgilentQXT-IDT-0720ME25_S12_L001,VHL,43.23936915504754
AgilentQXT-IDT-0720ME25_S12_L001,OTC,42.912750176458175
AgilentQXT-IDT-0720ME25_S12_L001,APOB,42.10372364592211
AgilentQXT-IDT-0720ME25_S12_L001,MEN1,43.77408673892288
AgilentQXT-IDT-0720ME25_S12_L001,SDHAF2,41.920013119658286
AgilentQXT-IDT-0720ME25_S12_L001,RYR1,45.14956116358058
AgilentQXT-IDT-0720ME25_S12_L001,TPM1,43.75408143617024
AgilentQXT-IDT-0720ME25_S12_L001,SDHC,44.5303559690669
AgilentQXT-IDT-0720ME25_S12_L001,STK11,45.35993327699922
AgilentQXT-IDT-0720ME25_S12_L001,MLH1,43.6243420453221
AgilentQXT-IDT-0720ME25_S12_L001,MSH2,42.9036362749409
AgilentQXT-IDT-0720ME25_S12_L001,APC,41.90515884655221
AgilentQXT-IDT-0720ME25_S12_L001,KCNH2,44.58027772038941
AgilentQXT-IDT-0720ME25_S12_L001,PCSK9,45.41620502653644
AgilentQXT-IDT-0720ME25_S12_L001,GLA,44.75815459694419
NexteraCap-Roche-0720ME25_S58_L002,SMAD3,47.480512059047236
NexteraCap-Roche-0720ME25_S58_L002,DSG2,42.69859460018149
NexteraCap-Roche-0720ME25_S58_L002,SMAD4,41.54844704712755
NexteraCap-Roche-0720ME25_S58_L002,KCNQ1,44.732879610162044
NexteraCap-Roche-0720ME25_S58_L002,ACTC1,45.89025360943966
NexteraCap-Roche-0720ME25_S58_L002,SCN5A,43.50806897813055
NexteraCap-Roche-0720ME25_S58_L002,MYL2,45.73479225242112
NexteraCap-Roche-0720ME25_S58_L002,DSC2,46.99897986715707
NexteraCap-Roche-0720ME25_S58_L002,PKP2,42.00790903865984
NexteraCap-Roche-0720ME25_S58_L002,PTEN,43.20968113124663
NexteraCap-Roche-0720ME25_S58_L002,MUTYH,45.660036251342646
NexteraCap-Roche-0720ME25_S58_L002,RYR2,43.81662759688959
NexteraCap-Roche-0720ME25_S58_L002,ATP7B,43.16654907147546
NexteraCap-Roche-0720ME25_S58_L002,ACTA2,48.05426024363234
NexteraCap-Roche-0720ME25_S58_L002,FBN1,45.96166534553801
NexteraCap-Roche-0720ME25_S58_L002,NF2,45.76261441898696
NexteraCap-Roche-0720ME25_S58_L002,TNNT2,48.030625951684776
NexteraCap-Roche-0720ME25_S58_L002,MSH6,42.20032483758121
NexteraCap-Roche-0720ME25_S58_L002,TMEM43,43.50651622146467
NexteraCap-Roche-0720ME25_S58_L002,MYL3,51.52210627832097
NexteraCap-Roche-0720ME25_S58_L002,RB1,44.44239043023724
NexteraCap-Roche-0720ME25_S58_L002,TSC1,44.727487303625345
NexteraCap-Roche-0720ME25_S58_L002,MYH11,43.80114055690772
NexteraCap-Roche-0720ME25_S58_L002,BRCA1,42.84554562686163
NexteraCap-Roche-0720ME25_S58_L002,TNNI3,47.64318388465827
NexteraCap-Roche-0720ME25_S58_L002,PRKAG2,45.97154150586471
NexteraCap-Roche-0720ME25_S58_L002,CACNA1S,45.247839575134634
NexteraCap-Roche-0720ME25_S58_L002,PMS2,49.51629987298581
NexteraCap-Roche-0720ME25_S58_L002,TGFBR1,44.90872549019608
NexteraCap-Roche-0720ME25_S58_L002,BMPR1A,46.06967347897581
NexteraCap-Roche-0720ME25_S58_L002,TP53,44.57934201976885
NexteraCap-Roche-0720ME25_S58_L002,WT1,48.82163895790929
NexteraCap-Roche-0720ME25_S58_L002,LMNA,44.14888205030161
NexteraCap-Roche-0720ME25_S58_L002,MYBPC3,44.137211938260684
NexteraCap-Roche-0720ME25_S58_L002,BRCA2,44.031461932181706
NexteraCap-Roche-0720ME25_S58_L002,COL3A1,47.70778583718578
NexteraCap-Roche-0720ME25_S58_L002,TGFBR2,45.450224938460224
NexteraCap-Roche-0720ME25_S58_L002,RET,46.100287779600045
NexteraCap-Roche-0720ME25_S58_L002,SDHB,40.158593563053365
NexteraCap-Roche-0720ME25_S58_L002,MYH7,44.9902258062755
NexteraCap-Roche-0720ME25_S58_L002,DSP,43.293693887908155
NexteraCap-Roche-0720ME25_S58_L002,LDLR,44.74668162843826
NexteraCap-Roche-0720ME25_S58_L002,TSC2,44.89852246817237
NexteraCap-Roche-0720ME25_S58_L002,VHL,48.29663536776213
NexteraCap-Roche-0720ME25_S58_L002,OTC,47.814878608923884
NexteraCap-Roche-0720ME25_S58_L002,APOB,42.3376381446393
NexteraCap-Roche-0720ME25_S58_L002,MEN1,43.73786554892205
NexteraCap-Roche-0720ME25_S58_L002,SDHAF2,36.5586917562724
NexteraCap-Roche-0720ME25_S58_L002,RYR1,45.174577097425136
NexteraCap-Roche-0720ME25_S58_L002,TPM1,44.92905152998611
NexteraCap-Roche-0720ME25_S58_L002,SDHC,41.61313866313866
NexteraCap-Roche-0720ME25_S58_L002,STK11,46.590913682980904
NexteraCap-Roche-0720ME25_S58_L002,MLH1,47.29151696606787
NexteraCap-Roche-0720ME25_S58_L002,MSH2,44.36450872359963
NexteraCap-Roche-0720ME25_S58_L002,APC,43.75003836533002
NexteraCap-Roche-0720ME25_S58_L002,KCNH2,43.66401539152
NexteraCap-Roche-0720ME25_S58_L002,PCSK9,43.89098430270017
NexteraCap-Roche-0720ME25_S58_L002,GLA,42.99992708901612
NexteraCap-Twist-GIAB_S36_L001,SMAD3,43.419292111119695
NexteraCap-Twist-GIAB_S36_L001,DSG2,42.98153765148149
NexteraCap-Twist-GIAB_S36_L001,SMAD4,43.61400310387066
NexteraCap-Twist-GIAB_S36_L001,KCNQ1,44.97044310429585
NexteraCap-Twist-GIAB_S36_L001,ACTC1,42.97314973152568
NexteraCap-Twist-GIAB_S36_L001,SCN5A,42.15133855064078
NexteraCap-Twist-GIAB_S36_L001,MYL2,45.54644524610216
NexteraCap-Twist-GIAB_S36_L001,DSC2,43.77498641320206
NexteraCap-Twist-GIAB_S36_L001,PKP2,44.05074271160065
NexteraCap-Twist-GIAB_S36_L001,PTEN,44.46192524063945
NexteraCap-Twist-GIAB_S36_L001,MUTYH,42.83523952874367
NexteraCap-Twist-GIAB_S36_L001,RYR2,43.44792554187157
NexteraCap-Twist-GIAB_S36_L001,ATP7B,42.62619134749205
NexteraCap-Twist-GIAB_S36_L001,ACTA2,43.73574364125954
NexteraCap-Twist-GIAB_S36_L001,FBN1,44.22526335807915
NexteraCap-Twist-GIAB_S36_L001,NF2,44.2681559465238
NexteraCap-Twist-GIAB_S36_L001,TNNT2,44.79171082125983
NexteraCap-Twist-GIAB_S36_L001,MSH6,42.32209866739962
NexteraCap-Twist-GIAB_S36_L001,TMEM43,44.299057179625756
NexteraCap-Twist-GIAB_S36_L001,MYL3,43.09879411403207
NexteraCap-Twist-GIAB_S36_L001,RB1,45.33268629587474
NexteraCap-Twist-GIAB_S36_L001,TSC1,43.11023711521906
NexteraCap-Twist-GIAB_S36_L001,MYH11,43.12440131288483
NexteraCap-Twist-GIAB_S36_L001,BRCA1,42.49660561138885
NexteraCap-Twist-GIAB_S36_L001,TNNI3,44.298000705708475
NexteraCap-Twist-GIAB_S36_L001,PRKAG2,44.674369431004955
NexteraCap-Twist-GIAB_S36_L001,CACNA1S,43.4471507973742
NexteraCap-Twist-GIAB_S36_L001,PMS2,43.15789656081309
NexteraCap-Twist-GIAB_S36_L001,TGFBR1,42.50855199696882
NexteraCap-Twist-GIAB_S36_L001,BMPR1A,43.83727090435804
NexteraCap-Twist-GIAB_S36_L001,TP53,43.52353826463756
NexteraCap-Twist-GIAB_S36_L001,WT1,49.187887779993474
NexteraCap-Twist-GIAB_S36_L001,LMNA,43.30929816450222
NexteraCap-Twist-GIAB_S36_L001,MYBPC3,43.221990972646324
NexteraCap-Twist-GIAB_S36_L001,BRCA2,42.31186823820946
NexteraCap-Twist-GIAB_S36_L001,COL3A1,44.10913113936765
NexteraCap-Twist-GIAB_S36_L001,TGFBR2,43.24444001998644
NexteraCap-Twist-GIAB_S36_L001,RET,44.25160703206851
NexteraCap-Twist-GIAB_S36_L001,SDHB,45.06198558701876
NexteraCap-Twist-GIAB_S36_L001,MYH7,42.96904617583832
NexteraCap-Twist-GIAB_S36_L001,DSP,42.682523611000626
NexteraCap-Twist-GIAB_S36_L001,LDLR,42.62355949286292
NexteraCap-Twist-GIAB_S36_L001,TSC2,43.41757330524481
NexteraCap-Twist-GIAB_S36_L001,VHL,48.38421750399359
NexteraCap-Twist-GIAB_S36_L001,OTC,43.86830095732719
NexteraCap-Twist-GIAB_S36_L001,APOB,41.89556199684918
NexteraCap-Twist-GIAB_S36_L001,MEN1,43.082332159892644
NexteraCap-Twist-GIAB_S36_L001,SDHAF2,42.53726900912087
NexteraCap-Twist-GIAB_S36_L001,RYR1,43.46153507274145
NexteraCap-Twist-GIAB_S36_L001,TPM1,47.296384964913
NexteraCap-Twist-GIAB_S36_L001,SDHC,43.1487812083598
NexteraCap-Twist-GIAB_S36_L001,STK11,45.09824174563112
NexteraCap-Twist-GIAB_S36_L001,MLH1,43.604885382781326
NexteraCap-Twist-GIAB_S36_L001,MSH2,43.207847580379884
NexteraCap-Twist-GIAB_S36_L001,APC,42.168348846658894
NexteraCap-Twist-GIAB_S36_L001,KCNH2,44.686827246286
NexteraCap-Twist-GIAB_S36_L001,PCSK9,44.19394034955403
NexteraCap-Twist-GIAB_S36_L001,GLA,43.56955495187248
Nextera-IDT-110465_S46_L002,SMAD3,43.449433881948714
Nextera-IDT-110465_S46_L002,DSG2,43.258666708919066
Nextera-IDT-110465_S46_L002,SMAD4,42.96861799965699
Nextera-IDT-110465_S46_L002,KCNQ1,44.597098260282216
Nextera-IDT-110465_S46_L002,ACTC1,44.303135536622456
Nextera-IDT-110465_S46_L002,SCN5A,43.080733662432834
Nextera-IDT-110465_S46_L002,MYL2,44.62441718471137
Nextera-IDT-110465_S46_L002,DSC2,44.11682044169703
Nextera-IDT-110465_S46_L002,PKP2,44.13553141817769
Nextera-IDT-110465_S46_L002,PTEN,44.68075443853257
Nextera-IDT-110465_S46_L002,MUTYH,42.52918092932642
Nextera-IDT-110465_S46_L002,RYR2,44.283551147384316
Nextera-IDT-110465_S46_L002,ATP7B,43.65691879584865
Nextera-IDT-110465_S46_L002,ACTA2,44.27639526163189
Nextera-IDT-110465_S46_L002,FBN1,44.40611692876424
Nextera-IDT-110465_S46_L002,NF2,44.21626495149152
Nextera-IDT-110465_S46_L002,TNNT2,45.66962508069932
Nextera-IDT-110465_S46_L002,MSH6,42.39251647024079
Nextera-IDT-110465_S46_L002,TMEM43,44.49665996416207
Nextera-IDT-110465_S46_L002,MYL3,44.70942823300424
Nextera-IDT-110465_S46_L002,RB1,44.32455540085192
Nextera-IDT-110465_S46_L002,TSC1,43.79742317206805
Nextera-IDT-110465_S46_L002,MYH11,43.891005218518245
Nextera-IDT-110465_S46_L002,BRCA1,43.42752268321139
Nextera-IDT-110465_S46_L002,TNNI3,44.68977296138141
Nextera-IDT-110465_S46_L002,PRKAG2,44.149291384402446
Nextera-IDT-110465_S46_L002,CACNA1S,44.65720689882533
Nextera-IDT-110465_S46_L002,PMS2,43.48116722964442
Nextera-IDT-110465_S46_L002,TGFBR1,44.65339344300989
Nextera-IDT-110465_S46_L002,BMPR1A,44.738616015197536
Nextera-IDT-110465_S46_L002,TP53,44.412882205017766
Nextera-IDT-110465_S46_L002,WT1,44.96531718860917
Nextera-IDT-110465_S46_L002,LMNA,43.030740994897684
Nextera-IDT-110465_S46_L002,MYBPC3,43.68294810791079
Nextera-IDT-110465_S46_L002,BRCA2,42.12456793406581
Nextera-IDT-110465_S46_L002,COL3A1,44.744784516056136
Nextera-IDT-110465_S46_L002,TGFBR2,43.860271472737494
Nextera-IDT-110465_S46_L002,RET,43.72101631670199
Nextera-IDT-110465_S46_L002,SDHB,45.30269222412609
Nextera-IDT-110465_S46_L002,MYH7,43.71952909877935
Nextera-IDT-110465_S46_L002,DSP,42.981544583758286
Nextera-IDT-110465_S46_L002,LDLR,43.36254558989017
Nextera-IDT-110465_S46_L002,TSC2,44.01192180918665
Nextera-IDT-110465_S46_L002,VHL,43.416491206235406
Nextera-IDT-110465_S46_L002,OTC,44.937812656957774
Nextera-IDT-110465_S46_L002,APOB,42.40459205996645
Nextera-IDT-110465_S46_L002,MEN1,43.00143341548678
Nextera-IDT-110465_S46_L002,SDHAF2,42.05603960741761
Nextera-IDT-110465_S46_L002,RYR1,44.21082651399002
Nextera-IDT-110465_S46_L002,TPM1,44.37348842811592
Nextera-IDT-110465_S46_L002,SDHC,46.39992875631982
Nextera-IDT-110465_S46_L002,STK11,43.73485323791285
Nextera-IDT-110465_S46_L002,MLH1,44.498958628184354
Nextera-IDT-110465_S46_L002,MSH2,43.57804832472625
Nextera-IDT-110465_S46_L002,APC,42.63043399110345
Nextera-IDT-110465_S46_L002,KCNH2,43.223833352286434
Nextera-IDT-110465_S46_L002,PCSK9,44.57250576326782
Nextera-IDT-110465_S46_L002,GLA,44.85476045440914
Nextera-Twist-1501199_S21_L001,SMAD3,43.23956644108977
Nextera-Twist-1501199_S21_L001,DSG2,43.318121998192
Nextera-Twist-1501199_S21_L001,SMAD4,44.149164560840575
Nextera-Twist-1501199_S21_L001,KCNQ1,45.49303159818549
Nextera-Twist-1501199_S21_L001,ACTC1,43.507720250287456
Nextera-Twist-1501199_S21_L001,SCN5A,43.11517200628067
Nextera-Twist-1501199_S21_L001,MYL2,44.24821602941865
Nextera-Twist-1501199_S21_L001,DSC2,43.50012625143392
Nextera-Twist-1501199_S21_L001,PKP2,42.69258991854795
Nextera-Twist-1501199_S21_L001,PTEN,44.02337188342579
Nextera-Twist-1501199_S21_L001,MUTYH,43.209687990903
Nextera-Twist-1501199_S21_L001,RYR2,43.991979173119496
Nextera-Twist-1501199_S21_L001,ATP7B,43.43854656560865
Nextera-Twist-1501199_S21_L001,ACTA2,44.563371213003265
Nextera-Twist-1501199_S21_L001,FBN1,44.32584700035311
Nextera-Twist-1501199_S21_L001,NF2,44.48542600266715
Nextera-Twist-1501199_S21_L001,TNNT2,44.59250201480476
Nextera-Twist-1501199_S21_L001,MSH6,42.504809925419636
Nextera-Twist-1501199_S21_L001,TMEM43,44.0792092719
Nextera-Twist-1501199_S21_L001,MYL3,44.19004568484338
Nextera-Twist-1501199_S21_L001,RB1,43.63122742287795
Nextera-Twist-1501199_S21_L001,TSC1,43.42750696086175
Nextera-Twist-1501199_S21_L001,MYH11,43.780564463883735
Nextera-Twist-1501199_S21_L001,BRCA1,43.124717186724745
Nextera-Twist-1501199_S21_L001,TNNI3,43.991739894347006
Nextera-Twist-1501199_S21_L001,PRKAG2,44.19411183213047
Nextera-Twist-1501199_S21_L001,CACNA1S,43.56605794575742
Nextera-Twist-1501199_S21_L001,PMS2,43.46420905376476
Nextera-Twist-1501199_S21_L001,TGFBR1,44.733072884792286
Nextera-Twist-1501199_S21_L001,BMPR1A,43.946526439662314
Nextera-Twist-1501199_S21_L001,TP53,44.109070453076825
Nextera-Twist-1501199_S21_L001,WT1,43.93894733072407
Nextera-Twist-1501199_S21_L001,LMNA,43.532499969715566
Nextera-Twist-1501199_S21_L001,MYBPC3,43.27549486256177
Nextera-Twist-1501199_S21_L001,BRCA2,42.35252124008864
Nextera-Twist-1501199_S21_L001,COL3A1,44.400249335041465
Nextera-Twist-1501199_S21_L001,TGFBR2,43.790838565460845
Nextera-Twist-1501199_S21_L001,RET,43.531842710597175
Nextera-Twist-1501199_S21_L001,SDHB,43.551823852033756
Nextera-Twist-1501199_S21_L001,MYH7,43.28900404760069
Nextera-Twist-1501199_S21_L001,DSP,42.75598657692566
Nextera-Twist-1501199_S21_L001,LDLR,43.42796588805314
Nextera-Twist-1501199_S21_L001,TSC2,43.35758696295499
Nextera-Twist-1501199_S21_L001,VHL,42.48769343651479
Nextera-Twist-1501199_S21_L001,OTC,44.32429959702315
Nextera-Twist-1501199_S21_L001,APOB,42.674235161885576
Nextera-Twist-1501199_S21_L001,MEN1,43.36824277092379
Nextera-Twist-1501199_S21_L001,SDHAF2,43.042973184314555
Nextera-Twist-1501199_S21_L001,RYR1,43.54169004204989
Nextera-Twist-1501199_S21_L001,TPM1,43.92205550824729
Nextera-Twist-1501199_S21_L001,SDHC,43.61116204567214
Nextera-Twist-1501199_S21_L001,STK11,44.11382006713721
Nextera-Twist-1501199_S21_L001,MLH1,43.897194192153705
Nextera-Twist-1501199_S21_L001,MSH2,43.96439628456069
Nextera-Twist-1501199_S21_L001,APC,42.95147419509225
Nextera-Twist-1501199_S21_L001,KCNH2,42.779955574670225
Nextera-Twist-1501199_S21_L001,PCSK9,42.91536371089183
Nextera-Twist-1501199_S21_L001,GLA,43.65781328632878
NexteraCap-Agilent-GIAB_S32_L001,SMAD3,42.57614055654183
NexteraCap-Agilent-GIAB_S32_L001,DSG2,41.94622133944541
NexteraCap-Agilent-GIAB_S32_L001,SMAD4,41.6711536559205
NexteraCap-Agilent-GIAB_S32_L001,KCNQ1,43.320802996271134
NexteraCap-Agilent-GIAB_S32_L001,ACTC1,41.87600145245552
NexteraCap-Agilent-GIAB_S32_L001,SCN5A,41.13603838987991
NexteraCap-Agilent-GIAB_S32_L001,MYL2,42.648999971443395
NexteraCap-Agilent-GIAB_S32_L001,DSC2,42.339021446636075
NexteraCap-Agilent-GIAB_S32_L001,PKP2,42.525754611770154
NexteraCap-Agilent-GIAB_S32_L001,PTEN,42.206284702778795
NexteraCap-Agilent-GIAB_S32_L001,MUTYH,41.47467409087799
NexteraCap-Agilent-GIAB_S32_L001,RYR2,42.18980896967338
NexteraCap-Agilent-GIAB_S32_L001,ATP7B,41.35827167641996
NexteraCap-Agilent-GIAB_S32_L001,ACTA2,42.370325259291945
NexteraCap-Agilent-GIAB_S32_L001,FBN1,42.606236988495375
NexteraCap-Agilent-GIAB_S32_L001,NF2,42.679018762385745
NexteraCap-Agilent-GIAB_S32_L001,TNNT2,43.4760346578377
NexteraCap-Agilent-GIAB_S32_L001,MSH6,41.57824473291896
NexteraCap-Agilent-GIAB_S32_L001,TMEM43,42.50291807788045
NexteraCap-Agilent-GIAB_S32_L001,MYL3,42.23179354498023
NexteraCap-Agilent-GIAB_S32_L001,RB1,43.27626243211231
NexteraCap-Agilent-GIAB_S32_L001,TSC1,41.944587885701395
NexteraCap-Agilent-GIAB_S32_L001,MYH11,41.96246955147589
NexteraCap-Agilent-GIAB_S32_L001,BRCA1,41.07600507740688
NexteraCap-Agilent-GIAB_S32_L001,TNNI3,41.01661797065203
NexteraCap-Agilent-GIAB_S32_L001,PRKAG2,43.523098442564624
NexteraCap-Agilent-GIAB_S32_L001,CACNA1S,42.31786182711947
NexteraCap-Agilent-GIAB_S32_L001,PMS2,42.29318943324526
NexteraCap-Agilent-GIAB_S32_L001,TGFBR1,41.67300842541502
NexteraCap-Agilent-GIAB_S32_L001,BMPR1A,41.38124896224163
NexteraCap-Agilent-GIAB_S32_L001,TP53,41.71812753367473
NexteraCap-Agilent-GIAB_S32_L001,WT1,45.9209386155982
NexteraCap-Agilent-GIAB_S32_L001,LMNA,41.982159087596386
NexteraCap-Agilent-GIAB_S32_L001,MYBPC3,41.866771683476095
NexteraCap-Agilent-GIAB_S32_L001,BRCA2,41.12349913422243
NexteraCap-Agilent-GIAB_S32_L001,COL3A1,41.36882055303311
NexteraCap-Agilent-GIAB_S32_L001,TGFBR2,42.14626301262368
NexteraCap-Agilent-GIAB_S32_L001,RET,42.44092438557326
NexteraCap-Agilent-GIAB_S32_L001,SDHB,43.048743263899446
NexteraCap-Agilent-GIAB_S32_L001,MYH7,41.81661194747773
NexteraCap-Agilent-GIAB_S32_L001,DSP,41.8472456563102
NexteraCap-Agilent-GIAB_S32_L001,LDLR,41.98756057862577
NexteraCap-Agilent-GIAB_S32_L001,TSC2,42.5700494393208
NexteraCap-Agilent-GIAB_S32_L001,VHL,48.81740863510363
NexteraCap-Agilent-GIAB_S32_L001,OTC,42.3333970043901
NexteraCap-Agilent-GIAB_S32_L001,APOB,41.22820886139661
NexteraCap-Agilent-GIAB_S32_L001,MEN1,41.404997480961434
NexteraCap-Agilent-GIAB_S32_L001,SDHAF2,41.938005004159535
NexteraCap-Agilent-GIAB_S32_L001,RYR1,42.22892532249977
NexteraCap-Agilent-GIAB_S32_L001,TPM1,44.54761590112929
NexteraCap-Agilent-GIAB_S32_L001,SDHC,41.97840326748093
NexteraCap-Agilent-GIAB_S32_L001,STK11,44.22840778324493
NexteraCap-Agilent-GIAB_S32_L001,MLH1,41.83819413363091
NexteraCap-Agilent-GIAB_S32_L001,MSH2,41.9772977837403
NexteraCap-Agilent-GIAB_S32_L001,APC,41.242771956840244
NexteraCap-Agilent-GIAB_S32_L001,KCNH2,43.73391211221291
NexteraCap-Agilent-GIAB_S32_L001,PCSK9,43.12357147647361
NexteraCap-Agilent-GIAB_S32_L001,GLA,41.968203246216284
NexteraCap-Twist-1501199_S33_L001,SMAD3,43.657212046033955
NexteraCap-Twist-1501199_S33_L001,DSG2,43.79899835365947
NexteraCap-Twist-1501199_S33_L001,SMAD4,44.06697741253354
NexteraCap-Twist-1501199_S33_L001,KCNQ1,45.235812029679785
NexteraCap-Twist-1501199_S33_L001,ACTC1,43.25893366967986
NexteraCap-Twist-1501199_S33_L001,SCN5A,42.77298907756706
NexteraCap-Twist-1501199_S33_L001,MYL2,45.68750581673362
NexteraCap-Twist-1501199_S33_L001,DSC2,44.56883492856781
NexteraCap-Twist-1501199_S33_L001,PKP2,44.898107163117544
NexteraCap-Twist-1501199_S33_L001,PTEN,44.73817045640808
NexteraCap-Twist-1501199_S33_L001,MUTYH,43.23954399514187
NexteraCap-Twist-1501199_S33_L001,RYR2,44.49441995420644
NexteraCap-Twist-1501199_S33_L001,ATP7B,43.72387905471486
NexteraCap-Twist-1501199_S33_L001,ACTA2,43.74317961516829
NexteraCap-Twist-1501199_S33_L001,FBN1,44.924336977833185
NexteraCap-Twist-1501199_S33_L001,NF2,45.15700749398164
NexteraCap-Twist-1501199_S33_L001,TNNT2,44.49273157512733
NexteraCap-Twist-1501199_S33_L001,MSH6,43.17941538359099
NexteraCap-Twist-1501199_S33_L001,TMEM43,44.624103695477665
NexteraCap-Twist-1501199_S33_L001,MYL3,43.66953229869624
NexteraCap-Twist-1501199_S33_L001,RB1,45.70774233373838
NexteraCap-Twist-1501199_S33_L001,TSC1,43.89234319322627
NexteraCap-Twist-1501199_S33_L001,MYH11,43.79614766623129
NexteraCap-Twist-1501199_S33_L001,BRCA1,43.41805747113978
NexteraCap-Twist-1501199_S33_L001,TNNI3,44.157243415896886
NexteraCap-Twist-1501199_S33_L001,PRKAG2,45.600675531862414
NexteraCap-Twist-1501199_S33_L001,CACNA1S,44.07860695021871
NexteraCap-Twist-1501199_S33_L001,PMS2,43.990898109189814
NexteraCap-Twist-1501199_S33_L001,TGFBR1,44.167014946086724
NexteraCap-Twist-1501199_S33_L001,BMPR1A,44.23576809792262
NexteraCap-Twist-1501199_S33_L001,TP53,43.93602738990807
NexteraCap-Twist-1501199_S33_L001,WT1,48.33677325980733
NexteraCap-Twist-1501199_S33_L001,LMNA,43.353846890187306
NexteraCap-Twist-1501199_S33_L001,MYBPC3,43.89493855726639
NexteraCap-Twist-1501199_S33_L001,BRCA2,43.189106917008715
NexteraCap-Twist-1501199_S33_L001,COL3A1,44.59100855013688
NexteraCap-Twist-1501199_S33_L001,TGFBR2,44.05946134135634
NexteraCap-Twist-1501199_S33_L001,RET,44.6498533154623
NexteraCap-Twist-1501199_S33_L001,SDHB,45.74595865389671
NexteraCap-Twist-1501199_S33_L001,MYH7,43.533122806908985
NexteraCap-Twist-1501199_S33_L001,DSP,43.59004685247731
NexteraCap-Twist-1501199_S33_L001,LDLR,43.302593323856954
NexteraCap-Twist-1501199_S33_L001,TSC2,44.05648617862824
NexteraCap-Twist-1501199_S33_L001,VHL,48.24122853187427
NexteraCap-Twist-1501199_S33_L001,OTC,44.42403737653641
NexteraCap-Twist-1501199_S33_L001,APOB,42.62137398553929
NexteraCap-Twist-1501199_S33_L001,MEN1,43.7758379951232
NexteraCap-Twist-1501199_S33_L001,SDHAF2,42.59104956013554
NexteraCap-Twist-1501199_S33_L001,RYR1,44.33750690784238
NexteraCap-Twist-1501199_S33_L001,TPM1,46.93177920061553
NexteraCap-Twist-1501199_S33_L001,SDHC,44.301404366758106
NexteraCap-Twist-1501199_S33_L001,STK11,45.93662284450545
NexteraCap-Twist-1501199_S33_L001,MLH1,44.254141434924264
NexteraCap-Twist-1501199_S33_L001,MSH2,44.65326360127903
NexteraCap-Twist-1501199_S33_L001,APC,42.541759028655655
NexteraCap-Twist-1501199_S33_L001,KCNH2,45.42671981971043
NexteraCap-Twist-1501199_S33_L001,PCSK9,45.08084142827891
